date;obs_discharge;ERA5_10u;ERA5_10v;ERA5_2d;ERA5_2t;ERA5_e;ERA5_msl;ERA5_pev;ERA5_ptype;ERA5_rsn;ERA5_sd;ERA5_sd_real_m;ERA5_stl1;ERA5_swvl1;ERA5_tp
1980-01-22;11.4;3.859181510077583;0.2540141211615668;259.18671576182044;262.8754323323568;-0.0001322870763639;103015.75607638888;-0.0003079569432883;5;168.2459971110026;0.0809268189801109;0.4803603645134169;272.00304370456274;0.3435770467751555;1.696745554601667e-05
1980-01-23;11.2;2.272134568956163;1.6578477223714192;255.76301187939117;260.02449713812933;-4.63879356781e-05;102168.37586805556;-0.000319285551086;5;170.64353942871094;0.0836845735708872;0.4897937338589122;271.5427106221517;0.3426773784061273;0.0009148518244425
1980-01-24;11.2;-2.8766572740342884;1.7780765957302516;257.40688832600915;260.03867891099713;-9.7579477975725e-05;101812.88715277777;-0.0001881893258541;5;163.96366204155817;0.0855196648173861;0.5212214342287348;270.88331858317054;0.3420494774149523;0.0052455266316731
1980-01-25;11.1;-3.548783832126193;4.095692528618707;257.9131470786201;260.13846100701227;-3.192674679055833e-05;101462.81944444444;-0.0002083196304738;5;161.23690965440537;0.0824407074186536;0.5106164489419086;270.2391353183323;0.3416584792236487;0.0016181071599323
1980-01-26;11.4;0.5529221428765191;3.7796961466471353;260.84975836012103;263.15150806638934;-0.000178719870746;100377.765625;-0.0002247690378377;5;162.5739050971137;0.0824006994565327;0.5062028230212373;270.02235666910804;0.3412197675142023;0.002293845017751
1980-01-27;11.4;1.155032687717014;1.0180659823947484;250.2634014553494;252.46745798322888;1.6116149102608335e-05;100839.25;-0.0002243360504507;5;164.38011169433594;0.0824916495217217;0.5012233828451463;269.11278279622394;0.3409112894700634;0.0001342296600341
1980-01-28;11.2;1.074915356106228;-0.2670820024278428;244.84754498799643;247.1439064873589;4.684211065365833e-05;101658.4609375;-0.0002058548076698;5;164.91136169433594;0.0826684501436021;0.5006737929197661;269.28899934556745;0.3418947284420331;0.000113805135091
1980-01-29;11.2;1.4742111629909942;-3.804232915242513;248.0005789862739;250.43904028998483;7.587950676624999e-06;101262.34635416669;-0.0002364665269851;5;160.2805023193359;0.0908228423860337;0.5670371606778135;270.3413831922743;0.3420777242216798;0.0031407276789346
1980-01-30;11.2;2.398848639594184;0.5137598249647353;248.42718442281088;251.32359504699707;3.3534675215625004e-05;101215.97309027777;-0.0003818075638263;5;156.21173604329425;0.0832205083635117;0.5324924042862573;270.99404610527887;0.3414897806942462;0.0001038312911986
1980-01-31;11.6;-2.302888658311632;4.494855668809679;253.6628737979465;256.0810159047445;-1.5401747077750003e-06;100414.66927083331;-0.0002789755817502;5;155.51414489746094;0.0806320077843135;0.5181856198891516;271.86869557698566;0.3406600525809658;0.0023545026779174
1980-02-01;11.9;-0.625663333468967;0.6820047166612414;261.8441819085016;263.5435299343533;-1.4885173489616664e-05;100384.42447916664;-0.0002891132608055;5;154.62387254503037;0.0801177587774064;0.5178684945185309;270.50837749905054;0.3367476099067263;0.0031166076660155
1980-02-02;11.6;3.0326001909044056;2.95086775885688;269.1022063361274;271.1867523193359;-0.0002957617398351;100527.375;-0.0001456166307131;1;164.31999884711374;0.0806512335936227;0.4910803042122242;269.975286271837;0.3439990120629468;0.0032122532526651
1980-02-03;11.1;0.8484450446234809;3.979063457912869;259.7198694017198;263.3310712178548;-0.0001054243184625;102405.90625;-0.0003236961395789;5;172.21547953287765;0.0844288269678751;0.489897087695589;270.77280849880646;0.3512125462293624;1.47024790445e-06
1980-02-04;11.1;-1.541004604763455;4.242916531032986;262.62916395399304;265.49514304267035;-0.0001975094589093;101877.10503472223;-0.0002312587263682;5;175.2981889512804;0.0868089662657843;0.4948677711171753;271.74486456977;0.3497875411477353;0.0004723072052001
1980-02-05;11.1;-1.7705978817409938;3.655078464084201;266.5610016716851;268.4560161166721;-0.0001365764377017;102239.01215277777;-0.0002298303879797;5;178.35946824815537;0.0891817344559563;0.4996633406883065;271.78072357177734;0.3476392850279807;0.0026945273081461
1980-02-06;11.4;-2.75969738430447;4.11022334628635;261.74740939670136;264.53789647420246;-0.0003527854569255;102642.26736111112;-0.0002221916802227;5;180.06622823079428;0.0907363030645581;0.5035718010222147;271.6925913492838;0.3457450630764166;0.0032314856847126
1980-02-07;11.3;-1.9436848958333337;3.6833915710449214;259.28593063354487;262.8743243747287;-0.0002895776803294;102932.19444444442;-0.0002685381720462;5;179.52665032280814;0.0902918643421596;0.5025813297604366;271.742798699273;0.3440117918782763;0.0015884240468342
1980-02-08;11.3;-1.2890699174669056;3.360514534844292;256.63232247034705;259.86602995130755;-0.0001540123485028;102905.9375;-0.0003026196112234;5;181.43743048773868;0.08989503648546;0.4950829352928237;271.2318348354764;0.3424934008055262;0.0004245042800902
1980-02-09;11.3;-1.826032214694553;2.034628762139214;259.4098065694173;261.5639572143554;-0.000103937772413;102089.08767361112;-0.0002655334925899;5;178.31034172905814;0.0902786122428045;0.5059482261638072;271.939321729872;0.3413278874423768;0.0035790999730427
