date,year,month,day,nans,range,max,mean,std,svar,kurt,skew,m2,m3,m4,q_25,q_5,q_75,q_9,q_95,q_975,q_99,q_999,urb_mean,sub_mean,diff,diff_perc,E5Stpsmean,E5Stpsmax,E5Stprange,E5Stpstd,E5Stpvar,E5Stpkurt,E5Stpskew,E5Stpm2,E5Stpm3,E5Stpm4,E5Stpq_25,E5Stpq_5,E5Stpq_75,E5Stpq_9,E5Stpq_95,E5Stpq_975,E5Stpq_99,E5Stpq_999,SBCAPE[J/kg],MLCAPE[J/kg],MUCAPE[J/kg],LLS[m/s],MLS[m/s],DLS[m/s],LR58[K/km],MLMR05[kg/kg],d_thetaPE[K],PW[kg/m2],TFP_ZTE[-],DT850[K/km2],GT850[K/km],DPSFC[Pa/km2],GPSFC[Pa/km],E5SWIND10[m/s],E5SE5SDIVWV[g/m2s],E5Smsl[hPa],E5LWIND_500[m/s],E5Lt_500[K],E5Lt_850[K],E5Lt_700[K],E5Lq_500[g/kg],E5Lw_850[Pa/s],E5Lw_700[Pa/s],E5Lw_500[Pa/s],E5Ld_950[10^5/s],E5Ld_300[10^5/s],E5Ld_500[10^5/s],E5Lz_500[km],E5Lz_700[km],E5Lz_850[k]
1989-06-10,1989,6,10,0,35.1,35.1,3.80741,7.44177,55.37994,12.88064,3.08832,53.32883,3.08832,9.88064,0,0.8,4.1,11.48,18.865,31.7575,35.1,35.1,10.2,1.98095,8.21905,414.90385,3.23454,12.02964,11.87302,2.40369,5.77772,3.93858,1.10414,5.75671,1.10414,0.93858,1.26835,2.69834,4.28764,6.94999,8.16956,8.9844,10.97969,12.02964,803.14172,727.38356,1074.0368,2.39081,3.42325,3.01064,6.63735,0.011,-9.58916,29.84687,-0.00517,0.56079,0.01041,-5.03397,0.08574,1.75768,-0.01325,1011.73938,2.48597,258.3891,286.46391,274.81014,1.16219,-0.00616,-0.02496,-0.03748,0.01122,0.08719,0.03188,5.7266,3.09518,1.49393
1989-06-11,1989,6,11,0,8.4,8.4,1.77778,2.46769,6.08949,3.41253,1.27688,5.86395,1.27688,0.41253,0,0.4,3.3,5.46,7.04,8.12,8.4,8.4,1.31667,1.90952,-0.59286,-31.04738,4.62725,11.68883,11.5506,3.2046,10.26945,1.66238,0.16998,10.23211,0.16998,-1.33762,1.39669,4.48111,7.42712,8.75548,9.78015,10.34211,10.7253,11.68883,761.08685,709.13316,1054.92932,3.58199,6.95625,5.17654,6.85653,0.01102,-9.59309,30.52326,-0.10284,-0.01187,0.01608,-5.7415,0.0864,2.24654,0.00629,1015.95117,5.18245,258.39257,287.3982,274.73369,1.62573,0.00154,-0.03205,-0.10465,-0.23338,0.3645,-0.01355,5.7641,3.13462,1.53085
1989-06-12,1989,6,12,0,33.7,33.7,6.72222,9.83203,96.66872,3.8827,1.48892,93.0884,1.48892,0.8827,0.1,1.5,8.525,25.12,26.9,32.3,33.7,33.7,0.73333,8.43333,-7.7,-91.30435,9.68997,28.94189,28.70341,5.10678,26.07919,3.73961,0.57494,25.98436,0.57494,0.73961,6.20686,9.5559,13.0423,16.01558,17.48408,20.45738,26.01079,28.94189,461.51653,406.06469,717.25376,5.15962,9.81902,10.02181,6.63769,0.01029,-12.30776,31.25695,-0.07846,-2.15689,0.02983,-4.98646,0.09158,3.67266,-0.09454,1020.83571,7.01867,257.94727,285.97154,274.2226,1.44161,-0.12632,-0.16475,-0.18016,-1.02326,0.49625,0.37143,5.78093,3.15581,1.55634
1989-06-13,1989,6,13,0,28.1,29,12,8.01043,64.16692,2.26024,0.50692,61.79037,0.50692,-0.73976,4.425,11.9,16.725,23.08,28.235,28.8425,29,29,10,12.57143,-2.57143,-20.45455,17.52685,32.8928,31.03442,6.3881,40.80777,2.67853,0.13647,40.65938,0.13647,-0.32147,12.98441,16.77333,21.82657,27.0594,29.06659,29.85315,30.5742,32.8928,141.91765,117.91856,243.00663,5.98956,14.32246,17.23829,5.92669,0.00932,-14.56703,30.7875,-0.78633,-0.9278,0.04627,-4.31558,0.09332,3.98192,-0.12561,1016.1209,13.16956,258.30788,283.31663,274.09183,1.74429,-0.14329,-0.19607,-0.17088,-0.9685,0.57277,0.69561,5.72378,3.09515,1.50255
1989-06-14,1989,6,14,0,28,28,5.88889,7.76344,60.27103,5.16151,1.85194,58.03877,1.85194,2.16151,1.4,2.9,5.925,21.96,24.94,27.37,28,28,1.73333,7.07619,-5.34286,-75.50471,8.67899,26.58348,25.74856,4.13832,17.12567,5.67328,1.18279,17.06339,1.18279,2.67328,5.80934,8.16267,10.83413,13.53438,15.8832,19.2727,23.24993,26.58348,268.82352,231.15548,454.43234,8.19213,11.17111,12.09835,6.15623,0.00977,-14.98879,31.74682,-0.3393,-2.04292,0.02434,-3.13392,0.09593,4.40119,-0.06192,1013.89113,10.31186,258.62929,284.65735,274.42293,1.7433,-0.09393,-0.10272,-0.07255,-1.64106,0.13834,0.08406,5.71782,3.08456,1.4875
1989-06-15,1989,6,15,0,65.6,65.6,5.66296,13.46714,181.36396,15.88637,3.56112,174.64678,3.56112,12.88637,0,0.8,4.075,17.2,30.92,58.46,65.6,65.6,0.48333,7.14286,-6.65952,-93.23333,2.16093,18.82475,18.7996,4.34188,18.85193,8.35046,2.46982,18.78338,2.46982,5.35046,0.11989,0.20708,1.10358,7.86783,13.37543,17.55447,18.04493,18.82475,143.68288,158.79052,270.58045,7.93737,7.6013,6.85666,6.49907,0.0094,-13.61698,29.05161,0.08867,-2.46229,0.02338,-4.30724,0.098,5.53833,0.03445,1016.18437,9.10602,257.79503,285.21428,274.07001,1.2422,-0.05197,-0.04658,-0.01118,-0.43052,-0.18375,0.08008,5.7287,3.10432,1.50696
1989-06-16,1989,6,16,0,4.9,4.9,1.73333,1.39725,1.95231,2.24081,0.51935,1.88,0.51935,-0.75919,0.525,1.5,2.95,3.5,4.135,4.7425,4.9,4.9,1.85,1.7,0.15,8.82353,3.67585,10.96317,10.64526,2.36884,5.6114,3.40027,0.97169,5.591,0.97169,0.40027,1.77886,3.03082,5.16502,7.2072,8.08905,9.73599,10.62453,10.96317,173.87654,129.05684,262.96966,7.29121,8.31845,8.52516,5.96796,0.00966,-13.18421,29.46931,-0.01585,-0.61376,0.01238,-4.16208,0.09273,4.01247,-0.01869,1016.66639,10.68116,257.88385,283.01604,273.63393,1.12069,-0.06544,-0.02151,0.01644,-0.59093,-0.17452,0.25114,5.72398,3.09906,1.51002
1989-06-17,1989,6,17,0,22.1,22.1,2.01481,4.81446,23.179,12.57293,3.08861,22.32052,3.08861,9.57293,0,0,1.225,8.38,11.475,19.9125,22.1,22.1,0,2.59048,-2.59048,-100,4.18098,25.23223,25.23223,5.90966,34.9241,5.05964,1.69394,34.7971,1.69394,2.05964,0.31856,1.10723,6.11346,13.2241,17.275,21.51785,24.0026,25.23223,334.11671,159.96479,422.32496,6.61674,8.12911,9.57951,6.04387,0.01056,-11.26534,30.97301,0.02313,-1.04306,0.00876,-5.09695,0.08997,3.3897,-0.04197,1016.68516,10.62155,258.97593,284.51996,274.44347,1.37732,-0.00553,-0.03519,-0.0233,0.09889,0.25337,-0.25816,5.75308,3.11921,1.52386
1989-06-18,1989,6,18,0,10.6,10.6,2.39259,2.95517,8.73302,4.40733,1.48851,8.40957,1.48851,1.40733,0.3,0.8,3.675,7.42,9.58,10.39,10.6,10.6,1.76667,2.57143,-0.80476,-31.2963,7.01321,14.64542,14.40643,3.49503,12.21526,2.06635,0.30814,12.17084,0.30814,-0.93365,3.95993,6.58664,9.69001,11.81943,13.23017,14.10289,14.47086,14.64542,523.81008,196.56863,565.34713,7.1736,8.76529,7.14724,6.08459,0.01071,-11.02561,30.66262,0.0387,-0.75791,0.01146,-4.24719,0.08908,3.85694,-0.00688,1011.68764,10.44922,258.90766,284.65492,275.01416,1.18464,-0.06674,-0.04251,-0.01554,-0.59096,0.16574,0.22654,5.71598,3.07918,1.48155
1989-06-19,1989,6,19,0,9.5,9.5,2.08889,2.62888,6.91103,3.44125,1.16804,6.65506,1.16804,0.44125,0,0.7,4.425,5.54,7.12,9.01,9.5,9.5,0.68333,2.49048,-1.80714,-72.56214,2.91536,12.76137,12.57562,2.08756,4.35791,5.98791,1.44447,4.34206,1.44447,2.98791,1.36309,2.54485,3.9973,5.25551,7.09629,8.53092,9.7501,12.76137,510.03181,339.14427,639.37828,8.29852,9.20017,7.8972,6.14252,0.01032,-10.192,27.12846,0.00996,0.18564,0.00907,-4.25147,0.08855,4.06904,0.01721,1012.61271,11.00289,257.5952,283.4481,273.50677,0.96974,-0.02809,-0.00628,0.00888,-0.2305,-0.03675,0.10172,5.69668,3.07262,1.48503
1989-06-20,1989,6,20,0,10.3,10.3,2.16667,3.19615,10.21538,3.75713,1.47714,9.83704,1.47714,0.75713,0.1,0.4,3.5,8.6,9.28,10.09,10.3,10.3,1.18333,2.44762,-1.26429,-51.6537,4.2443,19.40074,19.16954,4.83769,23.40322,3.48852,1.34275,23.31812,1.34275,0.48852,1.01704,1.80861,6.99635,12.73327,14.68427,16.1039,17.59399,19.40074,700.30271,490.91285,902.65516,7.4927,9.69846,6.61212,6.52701,0.01073,-9.77307,29.95217,-0.00542,-0.60994,0.01014,-4.7229,0.08813,2.92305,-0.01695,1013.49371,8.1509,258.50753,286.0926,274.43744,1.4191,-0.02536,-0.02062,-0.00676,-0.24111,-0.12276,-0.10885,5.73488,3.10458,1.50568
1989-06-21,1989,6,21,0,14.7,14.7,2.58519,4.05023,16.40439,4.343,1.52706,15.79682,1.52706,1.343,0,0.1,4.425,9.36,10.705,13.8775,14.7,14.7,0.2,3.26667,-3.06667,-93.87755,2.09617,10.64803,10.52264,2.08144,4.3324,7.13111,2.09963,4.31665,2.09963,4.13111,0.8005,1.44872,2.30325,4.87516,7.19094,8.87268,9.31794,10.64803,809.64612,393.98798,959.53198,5.88637,9.13945,6.4107,6.78951,0.01033,-8.56512,27.51653,0.08166,-1.68266,0.01569,-4.42683,0.08689,2.43656,0.04556,1009.96093,8.55965,258.21606,286.91881,274.59404,1.24487,-0.0254,-0.00202,0.02005,-0.00063,-0.41583,0.04796,5.7111,3.08162,1.48063
1989-06-22,1989,6,22,0,28.8,28.8,4.59259,6.40402,41.01148,8.81714,2.33772,39.49254,2.33772,5.81714,0.7,2.2,6.875,11.88,18.26,26.63,28.8,28.8,3.96667,4.77143,-0.80476,-16.86627,3.76146,11.55823,11.34196,2.54155,6.45945,3.01905,0.78749,6.43597,0.78749,0.01905,1.68846,3.13835,5.52681,7.30624,8.65679,10.04096,11.05284,11.55823,659.92693,485.70031,825.21518,4.06842,5.82099,5.45535,6.49592,0.01075,-9.28802,28.77948,-0.00644,-1.12216,0.01275,-4.2352,0.08607,1.95344,-0.04859,1008.29152,6.49921,258.43614,285.87367,274.15258,1.35353,-0.0484,-0.05151,-0.04377,-0.41402,0.23013,0.1174,5.6868,3.05742,1.46011
1989-06-23,1989,6,23,0,30.7,30.7,5.96667,8.17134,66.77077,4.17234,1.36591,64.29778,1.36591,1.17234,0,1.7,11.45,18.18,20.33,28.565,30.7,30.7,0.01667,7.66667,-7.65,-99.78261,5.80666,16.65955,15.90267,3.51084,12.32596,2.26776,0.29179,12.28114,0.29179,-0.73224,2.19581,5.99002,8.3486,10.42066,11.597,12.48894,13.47385,16.65955,735.27981,563.38608,998.85887,2.96912,2.94794,3.16889,6.37729,0.01129,-10.13158,29.82316,-0.21026,-0.9528,0.00888,-4.60404,0.08622,2.09134,0.00054,1007.84807,3.54861,258.23658,285.15193,274.11145,1.31478,-0.02699,-0.04147,-0.04252,-0.22885,0.157,0.01153,5.67484,3.04554,1.45144
1989-06-24,1989,6,24,0,21,21,2.08889,4.75745,22.63333,11.07945,2.93796,21.79506,2.93796,8.07945,0,0.3,1.475,7.92,13.775,19.5125,21,21,0.73333,2.47619,-1.74286,-70.38462,1.44226,4.42318,4.37115,0.89658,0.80385,2.92111,0.49107,0.80093,0.49107,-0.07889,0.69817,1.43312,2.04843,2.52785,3.05393,3.48109,3.93214,4.42318,804.93984,492.70192,1053.19857,1.65645,2.90304,4.16036,6.25004,0.01105,-9.48579,27.34117,0.06432,-0.34055,0.00778,-4.59747,0.08569,1.63062,0.04582,1007.66543,3.76646,258.79185,285.19048,274.32428,0.76788,0.0157,0.02985,0.0399,0.12228,-0.32983,0.01107,5.67818,3.04701,1.45156
1989-06-25,1989,6,25,0,6.2,6.2,0.25556,1.19561,1.42949,24.40913,4.80954,1.37654,4.80954,21.40913,0,0,0,0,1.525,5.2375,6.2,6.2,0,0.32857,-0.32857,-100,0.45732,4.35953,4.35207,0.61338,0.37623,20.05029,3.80217,0.37486,3.80217,17.05029,0.12852,0.32537,0.52031,0.79088,1.39678,2.43051,3.76529,4.35953,648.20528,301.1233,794.80823,1.37359,2.24379,3.74414,6.11368,0.01039,-9.09056,26.24432,0.13488,-0.2328,0.00513,-4.90896,0.08408,1.12277,0.019,1009.78779,3.62323,260.00557,285.91023,274.94366,0.77669,0.02181,0.04037,0.06096,0.12368,-0.21903,0.10063,5.71717,3.07674,1.47706
1989-06-26,1989,6,26,0,16.9,16.9,1.37037,3.60073,12.96524,14.56494,3.45868,12.48505,3.45868,11.56494,0,0,1.075,3.3,10.015,15.4825,16.9,16.9,4.63333,0.4381,4.19524,957.6087,2.69239,11.83903,11.81943,3.21426,10.3315,2.91588,1.10999,10.29393,1.10999,-0.08412,0.2377,0.75948,4.50214,8.2036,9.30922,10.35191,10.77213,11.83903,714.54223,384.7641,852.41436,1.55071,3.26108,5.94781,6.16247,0.01069,-9.10585,29.56557,-0.0674,-0.28406,0.00712,-4.73073,0.08459,1.13993,-0.01469,1013.25589,5.44234,260.13422,286.27211,275.04126,1.06585,-0.02191,-0.02526,-0.0102,-0.17576,-0.28503,0.16495,5.75305,3.10965,1.50867
1989-06-27,1989,6,27,0,84.7,84.7,5.67037,17.15752,294.38063,18.13505,3.9182,283.47764,3.9182,15.13505,0,0,1.15,17.54,37.185,74.9175,84.7,84.7,7.26667,5.21429,2.05238,39.36073,1.91566,6.27619,6.24775,1.36709,1.86894,2.64911,0.55113,1.86214,0.55113,-0.35089,0.74981,1.70177,2.9059,3.68035,4.38056,4.8142,5.54645,6.27619,907.62861,582.93357,1098.3432,1.5632,3.40997,4.43948,6.27003,0.01122,-9.11091,30.63403,-0.20393,-0.39394,0.0078,-4.64761,0.08542,1.5573,0.03534,1014.65301,3.86869,259.99445,286.6018,275.36526,1.14365,0.00539,0.01154,0.02859,0.1007,-0.05653,-0.01679,5.76852,3.12561,1.52215
1989-06-28,1989,6,28,0,41,41,3.7963,9.4391,89.09652,11.12509,2.97929,85.79665,2.97929,8.12509,0,0,1.25,13.06,28.93,38.515,41,41,2.83333,4.07143,-1.2381,-30.40936,1.42715,8.04577,8.04439,1.92045,3.68811,4.69218,1.60983,3.6747,1.60983,1.69218,0.05268,0.56731,1.97767,4.7926,5.83119,6.64264,7.44464,8.04577,844.20238,573.69934,1064.60219,2.05533,2.8615,5.36074,6.41314,0.01129,-9.63563,30.62162,0.01223,-0.32471,0.00773,-4.75078,0.08534,1.73802,0.01187,1013.01749,4.38475,259.99911,287.26704,276.20817,1.35478,0.01975,0.02143,0.01647,0.25266,0.20074,-0.07114,5.76733,3.12038,1.51255
1989-06-29,1989,6,29,0,33.8,33.8,4.36667,8.4188,70.87615,8.54709,2.53854,68.25111,2.53854,5.54709,0,0.8,4.8,13.76,28.785,32.7675,33.8,33.8,2.33333,4.94762,-2.61429,-52.83927,2.64094,18.29455,18.29455,3.97978,15.83867,7.46903,2.20637,15.78108,2.20637,4.46903,0.24715,0.95824,3.13328,7.67011,12.27982,15.87132,17.56087,18.29455,673.71203,494.45172,910.44558,4.40582,6.011,7.41443,6.34817,0.01168,-9.92758,33.75613,-0.00407,-0.83039,0.00854,-4.42702,0.08538,2.22391,-0.04118,1010.64215,7.95181,261.12117,288.20267,276.99944,2.05181,-0.02798,-0.01131,-0.01644,-0.22785,-0.12347,-0.12426,5.76513,3.10882,1.49614
1989-06-30,1989,6,30,0,48.3,48.3,6.71481,11.10619,123.34746,8.43228,2.30004,118.77904,2.30004,5.43228,0,2.5,9.4,21.82,28.24,44.17,48.3,48.3,4.48333,7.35238,-2.86905,-39.02202,5.6294,13.37256,12.73709,3.33716,11.13666,1.84263,0.16843,11.09617,0.16843,-1.15737,2.42258,5.51462,8.46502,10.18148,10.83487,11.55058,12.45426,13.37256,916.17612,760.59827,1177.94208,4.69325,6.32493,7.04043,6.15028,0.01338,-10.47611,36.10529,-0.05083,0.03335,0.00636,-4.67366,0.08485,2.46632,-0.00474,1008.33517,9.15845,261.90973,288.19812,277.3224,1.77238,-0.00779,-0.0215,-0.02391,0.10407,-0.14671,-0.12466,5.74869,3.08566,1.47142
1989-07-01,1989,7,1,0,28.3,28.3,7.12963,8.96998,80.46063,3.02766,1.19065,77.4806,1.19065,0.02766,0,3.2,11.975,22.96,26.43,27.915,28.3,28.3,6.13333,7.41429,-1.28095,-17.27681,6.91004,18.11409,18.03638,3.38027,11.42621,3.08944,0.23503,11.38466,0.23503,0.08944,4.31283,7.03024,9.03089,10.71393,12.73031,13.84547,16.36126,18.11409,808.21898,760.19208,1148.04431,3.34771,5.35043,6.82484,6.22658,0.01295,-10.55631,34.8968,-0.00245,-0.00864,0.00667,-4.54298,0.0848,1.91164,-0.06058,1006.74362,7.77366,261.03191,287.56323,276.39741,1.87073,-0.037,-0.05838,-0.07738,-0.46364,0.42421,-0.03895,5.71934,3.06508,1.45543
1989-07-02,1989,7,2,0,34.9,34.9,5.44815,9.19491,84.54644,8.36208,2.46684,81.41509,2.46684,5.36208,0,1.6,7.4,10.6,34.73,34.865,34.9,34.9,4.51667,5.71429,-1.19762,-20.95833,12.31736,29.72525,28.95219,6.41539,41.15723,2.52375,0.05636,41.00756,0.05636,-0.47625,8.11177,12.50038,16.84749,21.01288,22.71085,25.32705,26.53425,29.72525,411.09727,334.41077,586.10265,3.16127,4.45784,7.00603,5.85297,0.01254,-11.87843,36.48168,-0.05774,0.11611,0.00834,-4.45307,0.08514,2.45683,-0.13788,1006.97805,4.67747,261.1468,286.06511,275.89086,2.35267,-0.08488,-0.10746,-0.13165,-0.97474,0.51839,-0.09922,5.70674,3.05215,1.44649
1989-07-03,1989,7,3,0,79.5,79.5,16.76296,19.31038,372.89088,6.72006,1.99824,359.08011,1.99824,3.72006,3.775,10.4,24.25,34.34,70.32,77.61,79.5,79.5,4.35,20.30952,-15.95952,-78.58148,18.32827,40.09189,36.39389,8.94529,80.01813,2.04439,0.19207,79.72716,0.19207,-0.95561,9.58221,19.30659,24.37443,30.49676,33.60597,36.16614,37.81524,40.09189,181.42701,137.7313,273.49305,4.49522,4.91116,6.83166,5.64323,0.0118,-13.77843,36.84622,-0.06863,0.22317,0.00974,-3.44122,0.08435,3.42971,-0.14227,1007.97605,6.0446,261.19645,285.21977,275.89928,2.24116,-0.12882,-0.14637,-0.14037,-1.74126,0.31942,0.09351,5.70699,3.05109,1.44718
1989-07-04,1989,7,4,0,36.2,36.2,6.28148,8.64354,74.7108,6.5095,1.87934,71.94373,1.87934,3.5095,0.1,1.8,9.8,17.76,23.875,33.6625,36.2,36.2,7.55,5.91905,1.63095,27.5543,3.97923,14.73137,13.96986,2.52508,6.37601,5.51805,1.42419,6.35283,1.42419,2.51805,2.02599,3.31178,5.17313,7.40662,8.38374,10.77065,12.37109,14.73137,200.8324,107.50143,246.81593,4.48917,5.31038,7.88959,5.6562,0.01065,-14.68401,32.95768,0.00892,-0.26307,0.00986,-4.16815,0.0875,3.46175,-0.02027,1010.46772,8.31976,260.81862,284.87707,276.18925,1.32543,-0.05817,-0.02854,0.00609,-1.40237,-0.07901,-0.00712,5.72099,3.06719,1.46452
1989-07-05,1989,7,5,0,10.9,10.9,2.00741,2.59125,6.71456,6.21418,1.80059,6.46587,1.80059,3.21418,0.3,0.8,3.3,5.76,6.65,10.025,10.9,10.9,1.96667,2.01905,-0.05238,-2.59434,2.51901,13.33298,13.31421,3.1926,10.1927,4.54318,1.5019,10.15564,1.5019,1.54318,0.1626,1.04387,4.02451,7.49786,10.15011,11.14176,12.16198,13.33298,26.04605,40.21755,56.76955,6.71516,6.94039,10.51144,5.46514,0.00993,-14.83333,30.8827,-0.70039,0.07175,0.01154,-4.71061,0.08785,4.51411,0.10264,1012.74903,13.49506,260.75359,283.98526,276.14635,1.44133,-0.00893,0.00011,-0.00639,0.11092,0.31886,-0.13743,5.73604,3.08305,1.48197
1989-07-06,1989,7,6,0,0.8,0.8,0.08148,0.22538,0.0508,7.52549,2.51463,0.04892,2.51463,4.52549,0,0,0,0.5,0.715,0.7825,0.8,0.8,0,0.10476,-0.10476,-100,1.03706,9.73008,9.72162,1.45275,2.11048,9.6351,2.40357,2.1028,2.40357,6.6351,0.17534,0.41191,1.23609,2.70783,4.79191,5.50466,5.81081,9.73008,140.83249,33.16302,147.57167,7.71844,6.8507,9.0606,5.77748,0.00853,-11.75499,23.13146,-0.11798,-0.19409,0.015,-4.77503,0.08571,4.86213,0.13549,1009.64537,11.67825,258.23462,282.61541,275.04429,0.78017,0.00945,0.00979,0.00864,0.29885,-0.06281,0.18384,5.68082,3.04782,1.45637
1989-07-07,1989,7,7,0,3.3,3.3,0.2963,0.88339,0.78037,10.05674,2.94069,0.75147,2.94069,7.05674,0,0,0,1.02,3.215,3.2825,3.3,3.3,0,0.38095,-0.38095,-100,0.15325,2.23729,2.23729,0.37531,0.14086,17.30154,3.73225,0.14035,3.73225,14.30154,0.003,0.02724,0.08371,0.35821,0.98559,1.53606,2.06515,2.23729,31.15167,8.72236,0.87462,8.24474,9.12852,16.92134,4.53713,0.00607,-14.78465,15.39219,0.0735,0.64954,0.01363,-5.25677,0.08782,5.24392,0.06103,1013.13373,19.56138,257.70322,276.67761,273.04554,0.57729,0.08011,0.07089,0.05749,0.9404,-0.65834,-0.20071,5.64343,3.02092,1.45698
1989-07-09,1989,7,9,0,7.2,7.2,0.31481,1.39524,1.9467,23.69454,4.70907,1.8746,4.70907,20.69454,0,0,0,0.08,2.1,6.15,7.2,7.2,0,0.40476,-0.40476,-100,0.13458,3.35917,3.35917,0.5203,0.27071,24.3832,4.67222,0.26973,4.67222,21.3832,-0,0.00185,0.02977,0.06755,0.87272,2.39594,2.87429,3.35917,375.64414,57.91879,444.64169,3.7174,4.83008,9.71188,6.12298,0.00943,-10.11715,24.39307,-0.01969,0.00116,0.00481,-4.8953,0.08315,2.33354,0.04578,1018.59332,10.19497,259.85485,285.82183,276.06699,0.71463,0.03945,0.05155,0.05336,0.109,-0.05851,-0.03435,5.79766,3.15436,1.55348
1989-07-10,1989,7,10,0,4.5,4.5,0.16667,0.86603,0.75,25.03846,4.9029,0.72222,4.9029,22.03846,0,0,0,0,0.675,3.7125,4.5,4.5,0.75,0,0.75,NaN,0.02242,0.63411,0.63411,0.0738,0.00545,40.21355,5.7121,0.00543,5.7121,37.21355,-0,0.00185,0.00931,0.04878,0.08274,0.23233,0.42496,0.63411,457.96703,99.68228,506.0466,4.97378,5.78633,8.18864,6.06121,0.0104,-11.81104,26.17889,0.1888,-0.0236,0.00805,-5.02677,0.08323,3.04774,0.07115,1019.3411,8.90371,261.07736,286.93081,278.33834,1.00999,0.04429,0.01892,0.01785,0.29298,0.18397,-0.06443,5.83344,3.17668,1.56518
1989-07-11,1989,7,11,0,6.8,6.8,0.35185,1.33859,1.79182,21.53898,4.39873,1.72546,4.39873,18.53898,0,0,0,0.96,2.295,5.8725,6.8,6.8,0,0.45238,-0.45238,-100,0.60461,4.83819,4.83819,0.77242,0.59663,9.82636,2.35195,0.59446,2.35195,6.82636,0.08994,0.33175,0.77328,1.59303,2.24368,2.78439,3.67111,4.83819,624.39122,339.2152,752.18227,5.91016,7.47825,6.71431,6.12687,0.01141,-10.49307,31.23023,-0.14051,-0.76981,0.01179,-4.67588,0.08259,3.18282,-0.09589,1016.24977,9.26235,261.96065,288.1459,277.75913,1.16572,0.00617,0.0141,0.02611,-0.25727,-0.14506,0.07063,5.81806,3.15585,1.54135
1989-07-12,1989,7,12,0,10.6,10.6,1.17037,2.29746,5.27832,12.17331,3.03707,5.08283,3.03707,9.17331,0,0.4,1.05,2.98,6.69,9.795,10.6,10.6,0.18333,1.45238,-1.26905,-87.37705,1.77634,9.34248,9.34201,1.66941,2.78693,6.36274,1.58582,2.77679,1.58582,3.36274,0.44269,1.42562,2.68314,3.61583,4.58492,6.90622,7.92032,9.34248,758.04163,487.54484,935.75466,4.84699,9.7039,8.7352,6.10822,0.0123,-10.98465,33.60957,-0.05319,0.25107,0.02059,-4.6251,0.08288,2.33634,0.09959,1014.71321,11.06213,261.3085,287.38271,277.43615,1.33258,-0.0003,0.01811,0.00153,-0.05517,-0.0864,-0.02096,5.79459,3.13565,1.5231
1989-07-13,1989,7,13,0,19,19,1.78889,4.54925,20.69564,10.95819,3.02053,19.92914,3.02053,7.95819,0,0,1.075,3.48,15.515,18.2825,19,19,0.21667,2.2381,-2.02143,-90.31915,0.67634,9.04073,9.03842,1.00578,1.0116,24.5766,3.69749,1.00792,3.69749,21.5766,0.08767,0.2545,0.9507,1.83092,2.32439,2.97909,4.67593,9.04073,943.83623,647.0351,1235.84497,6.53674,9.85888,9.49698,6.48369,0.01195,-9.36972,30.90685,0.12448,-0.89325,0.01385,-4.87625,0.08374,2.74718,0.00647,1011.83006,11.14691,261.193,288.84899,276.89557,0.79673,0.02331,0.00995,-0.001,0.33708,0.13333,-0.30503,5.77415,3.11966,1.50588
1989-07-14,1989,7,14,0,22.1,22.1,4.08148,6.92993,48.02387,4.29188,1.61408,46.24521,1.61408,1.29188,0,0.1,7.2,17.26,21.42,21.96,22.1,22.1,1.91667,4.7,-2.78333,-59.21986,4.13877,17.10438,16.99759,3.85123,14.83194,3.32822,1.05834,14.77801,1.05834,0.32822,0.92612,2.59828,6.38025,9.76578,11.8372,12.90416,15.72092,17.10438,901.74135,732.40411,1190.42089,6.76788,8.45286,8.37383,6.71331,0.01203,-9.09379,32.92519,0.02568,-0.48353,0.00807,-4.75661,0.08386,3.12282,-0.04353,1009.98198,10.95041,260.36469,288.94617,276.32707,1.6353,0.00062,-0.03071,-0.04739,0.06678,0.0799,-0.0346,5.7504,3.10283,1.49004
1989-07-15,1989,7,15,0,18.2,18.2,5.07407,5.40624,29.22738,3.29671,1.26265,28.14488,1.26265,0.29671,1.3,2.9,6.6,15.26,16.755,17.9025,18.2,18.2,4.83333,5.14286,-0.30952,-6.01852,7.1664,13.65827,12.91061,2.62214,6.87563,3.15489,-0.24354,6.85063,-0.24354,0.15489,5.65471,7.39877,8.69391,10.31864,11.55184,12.42268,13.28178,13.65827,444.93768,240.65885,551.71517,6.70671,11.45943,15.1981,5.94752,0.01147,-10.57981,32.60475,-0.01274,0.35941,0.01127,-4.9627,0.08393,2.95995,0.01474,1007.67254,16.97985,260.73935,286.03161,275.85712,1.83244,-0.01543,-0.05183,-0.10629,-0.08927,0.31191,-0.171,5.71075,3.05945,1.4557
1989-07-16,1989,7,16,0,15,15,0.85556,2.96587,8.79641,20.70984,4.27789,8.47062,4.27789,17.70984,0,0,0,2.54,5.395,13.0225,15,15,0.48333,0.9619,-0.47857,-49.75248,0.30408,2.84817,2.84817,0.49962,0.24962,10.87696,2.68651,0.24871,2.68651,7.87696,0.01523,0.11987,0.27578,0.9437,1.30275,1.80436,2.53838,2.84817,89.28775,20.07086,71.202,3.48098,10.72166,18.05735,5.41211,0.00874,-10.88302,24.46233,0.01198,0.45094,0.00994,-5.16594,0.08464,2.46381,0.12625,1007.52422,18.5981,259.48198,282.29356,273.8411,1.37723,0.07533,0.07226,0.01905,0.58907,0.33924,0.02119,5.65614,3.02248,1.43874
